Date,BTC,SOL
2021-02-20,56099.51953125,10.002663612365723
2021-02-21,57539.9453125,11.0855131149292
2021-02-22,54207.3203125,14.454785346984863
2021-02-23,48824.42578125,15.2015380859375
2021-02-24,49705.33203125,17.30270767211914
2021-02-25,47093.8515625,13.816014289855957
2021-02-26,46339.76171875,13.58794116973877
2021-02-27,46188.453125,13.201168060302734
2021-02-28,45137.76953125,13.08924674987793
2021-03-01,49631.2421875,14.955588340759277
2021-03-02,48378.98828125,13.958921432495117
2021-03-03,50538.2421875,14.115591049194336
2021-03-04,48561.16796875,13.097983360290527
2021-03-05,48927.3046875,12.610443115234375
2021-03-06,48912.3828125,13.036458015441895
2021-03-07,51206.69140625,13.877732276916504
2021-03-08,52246.5234375,13.602188110351562
2021-03-09,54824.1171875,14.84631061553955
2021-03-10,56008.55078125,14.231083869934082
2021-03-11,57805.12109375,15.992279052734375
2021-03-12,57332.08984375,14.552142143249512
2021-03-13,61243.0859375,15.308802604675293
2021-03-14,59302.31640625,14.50826644897461
2021-03-15,55907.19921875,14.186661720275879
2021-03-16,56804.90234375,13.622773170471191
2021-03-17,58870.89453125,14.220203399658203
2021-03-18,57858.921875,14.230025291442871
2021-03-19,58346.65234375,14.204795837402344
2021-03-20,58313.64453125,14.211980819702148
2021-03-21,57523.421875,14.332205772399902
2021-03-22,54529.14453125,14.919293403625488
2021-03-23,54738.9453125,14.20483112335205
2021-03-24,52774.265625,13.661297798156738
2021-03-25,51704.16015625,13.02508544921875
2021-03-26,55137.3125,14.779420852661133
2021-03-27,55973.51171875,16.50832176208496
2021-03-28,55950.74609375,18.016233444213867
2021-03-29,57750.19921875,18.854808807373047
2021-03-30,58917.69140625,19.233924865722656
2021-03-31,58918.83203125,19.465229034423828
2021-04-01,59095.80859375,19.084901809692383
2021-04-02,59384.3125,19.810222625732422
2021-04-03,57603.890625,22.552276611328125
2021-04-04,58758.5546875,24.061323165893555
2021-04-05,59057.87890625,22.984283447265625
2021-04-06,58192.359375,24.95714569091797
2021-04-07,56048.9375,26.47808074951172
2021-04-08,58323.953125,27.033987045288086
2021-04-09,58245.00390625,27.778274536132812
2021-04-10,59793.234375,26.84140396118164
2021-04-11,60204.96484375,27.9318904876709
2021-04-12,59893.453125,28.512123107910156
2021-04-13,63503.45703125,27.4355525970459
2021-04-14,63109.6953125,26.47511100769043
2021-04-15,63314.01171875,27.818313598632812
2021-04-16,61572.7890625,25.39736557006836
2021-04-17,60683.8203125,25.09987449645996
2021-04-18,56216.18359375,32.30291748046875
2021-04-19,55724.265625,31.67589569091797
2021-04-20,56473.03125,31.77005386352539
2021-04-21,53906.08984375,32.51304244995117
2021-04-22,51762.2734375,38.8797607421875
2021-04-23,51093.65234375,36.97842025756836
2021-04-24,50050.8671875,40.7373161315918
2021-04-25,49004.25390625,47.36762619018555
2021-04-26,54021.75390625,43.97651672363281
2021-04-27,55033.1171875,43.2390022277832
2021-04-28,54824.703125,44.825984954833984
2021-04-29,53555.109375,42.460540771484375
2021-04-30,57750.17578125,42.95600128173828
2021-05-01,57828.05078125,49.50802230834961
2021-05-02,56631.078125,46.890987396240234
2021-05-03,57200.29296875,45.93368911743164
2021-05-04,53333.5390625,42.729557037353516
2021-05-05,57424.0078125,44.92357635498047
2021-05-06,56396.515625,43.4556770324707
2021-05-07,57356.40234375,43.1550178527832
2021-05-08,58803.77734375,45.56153106689453
2021-05-09,58232.31640625,44.330196380615234
2021-05-10,55859.796875,42.90963363647461
2021-05-11,56704.57421875,44.57746887207031
2021-05-12,49150.53515625,42.45730972290039
2021-05-13,49716.19140625,40.99785232543945
2021-05-14,49880.53515625,42.717864990234375
2021-05-15,46760.1875,43.461307525634766
2021-05-16,46456.05859375,47.200828552246094
2021-05-17,43537.51171875,46.86320495605469
2021-05-18,42909.40234375,55.91096115112305
2021-05-19,37002.44140625,35.107181549072266
2021-05-20,40782.73828125,44.74274826049805
2021-05-21,37304.69140625,38.81285095214844
2021-05-22,37536.6328125,31.315582275390625
2021-05-23,34770.58203125,24.68874740600586
2021-05-24,38705.98046875,31.283571243286133
2021-05-25,38402.22265625,29.99707794189453
2021-05-26,39294.19921875,35.539817810058594
2021-05-27,38436.96875,33.584590911865234
2021-05-28,35697.60546875,29.039276123046875
2021-05-29,34616.06640625,27.376420974731445
2021-05-30,35678.12890625,28.602659225463867
2021-05-31,37332.85546875,32.816246032714844
2021-06-01,36684.92578125,30.985260009765625
2021-06-02,37575.1796875,33.95631790161133
2021-06-03,39208.765625,39.47090530395508
2021-06-04,36894.40625,37.415069580078125
2021-06-05,35551.95703125,39.58539962768555
2021-06-06,35862.37890625,42.30837631225586
2021-06-07,33560.70703125,38.262332916259766
2021-06-08,33472.6328125,41.51781463623047
2021-06-09,37345.12109375,42.031776428222656
2021-06-10,36702.59765625,41.09867477416992
2021-06-11,37334.3984375,36.046085357666016
2021-06-12,35552.515625,36.441688537597656
2021-06-13,39097.859375,38.77043533325195
2021-06-14,40218.4765625,38.71305465698242
2021-06-15,40406.26953125,41.153648376464844
2021-06-16,38347.0625,39.703617095947266
2021-06-17,38053.50390625,39.264591217041016
2021-06-18,35787.24609375,36.64879608154297
2021-06-19,35615.87109375,35.35343551635742
2021-06-20,35698.296875,35.32201385498047
2021-06-21,31676.693359375,26.657400131225586
2021-06-22,32505.66015625,26.7718563079834
2021-06-23,33723.02734375,30.048887252807617
2021-06-24,34662.4375,31.181034088134766
2021-06-25,31637.779296875,28.698862075805664
2021-06-26,32186.27734375,29.712854385375977
2021-06-27,34649.64453125,31.929391860961914
2021-06-28,34434.3359375,32.92778015136719
2021-06-29,35867.77734375,33.86680221557617
2021-06-30,35040.8359375,35.55640411376953
2021-07-01,33572.1171875,33.40403366088867
2021-07-02,33897.046875,34.02048110961914
2021-07-03,34668.546875,34.478816986083984
2021-07-04,35287.78125,34.31060028076172
2021-07-05,33746.00390625,32.984588623046875
2021-07-06,34235.1953125,34.26913833618164
2021-07-07,33855.328125,36.59136962890625
2021-07-08,32877.37109375,33.20372772216797
2021-07-09,33798.01171875,33.2646484375
2021-07-10,33520.51953125,31.788644790649414
2021-07-11,34240.1875,32.17784118652344
2021-07-12,33155.84765625,30.848087310791016
2021-07-13,32702.025390625,29.12118911743164
2021-07-14,32822.34765625,31.2810001373291
2021-07-15,31780.73046875,28.45210075378418
2021-07-16,31421.5390625,26.37000846862793
2021-07-17,31533.068359375,26.721668243408203
2021-07-18,31796.810546875,26.751909255981445
2021-07-19,30817.83203125,24.44757652282715
2021-07-20,29807.34765625,23.48955535888672
2021-07-21,32110.693359375,26.623079299926758
2021-07-22,32313.10546875,27.70208168029785
2021-07-23,33581.55078125,28.513879776000977
2021-07-24,34292.4453125,28.702619552612305
2021-07-25,35350.1875,28.168773651123047
2021-07-26,37337.53515625,28.306642532348633
2021-07-27,39406.94140625,28.065326690673828
2021-07-28,39995.90625,27.815410614013672
2021-07-29,40008.421875,31.281137466430664
2021-07-30,42235.546875,32.393943786621094
2021-07-31,41626.1953125,36.82731246948242
2021-08-01,39974.89453125,34.25436019897461
2021-08-02,39201.9453125,33.22241973876953
2021-08-03,38152.98046875,33.99644088745117
2021-08-04,39747.50390625,35.76362609863281
2021-08-05,40869.5546875,37.35513687133789
2021-08-06,42816.5,39.446102142333984
2021-08-07,44555.80078125,39.403472900390625
2021-08-08,43798.1171875,37.673824310302734
2021-08-09,46365.40234375,38.767784118652344
2021-08-10,45585.03125,40.63979721069336
2021-08-11,45593.63671875,41.74411392211914
2021-08-12,44428.2890625,41.099361419677734
2021-08-13,47793.3203125,44.894500732421875
2021-08-14,47096.9453125,44.112850189208984
2021-08-15,47047.00390625,53.74515914916992
2021-08-16,46004.484375,62.432464599609375
2021-08-17,44695.359375,64.21070861816406
2021-08-18,44801.1875,72.5433120727539
2021-08-19,46717.578125,72.75760650634766
2021-08-20,49339.17578125,78.72461700439453
2021-08-21,48905.4921875,73.75621032714844
2021-08-22,49321.65234375,72.80391693115234
2021-08-23,49546.1484375,75.70803833007812
2021-08-24,47706.1171875,70.67090606689453
2021-08-25,48960.7890625,71.95156860351562
2021-08-26,46942.21875,75.31620788574219
2021-08-27,49058.66796875,88.08698272705078
2021-08-28,48902.40234375,96.70317077636719
2021-08-29,48829.83203125,94.46967315673828
2021-08-30,47054.984375,110.54480743408203
2021-08-31,47166.6875,108.48377227783203
2021-09-01,48847.02734375,111.03300476074219
2021-09-02,49327.72265625,128.10238647460938
2021-09-03,50025.375,146.5830535888672
2021-09-04,49944.625,139.11306762695312
2021-09-05,51753.41015625,142.0708770751953
2021-09-06,52633.53515625,164.38092041015625
2021-09-07,46811.12890625,173.14892578125
2021-09-08,46091.390625,191.04139709472656
2021-09-09,46391.421875,188.19580078125
2021-09-10,44883.91015625,179.865234375
2021-09-11,45201.45703125,178.8678741455078
2021-09-12,46063.26953125,174.53762817382812
2021-09-13,44963.07421875,169.26954650878906
2021-09-14,47092.4921875,158.09481811523438
2021-09-15,48176.34765625,159.1173858642578
2021-09-16,47783.359375,152.47406005859375
2021-09-17,47267.51953125,147.5930633544922
2021-09-18,48278.36328125,169.18421936035156
2021-09-19,47260.21875,152.51669311523438
2021-09-20,42843.80078125,132.13446044921875
2021-09-21,40693.67578125,123.95039367675781
2021-09-22,43574.5078125,147.92425537109375
2021-09-23,44895.09765625,149.75357055664062
2021-09-24,42839.75,139.39564514160156
2021-09-25,42716.59375,136.17892456054688
2021-09-26,43208.5390625,135.69937133789062
2021-09-27,42235.73046875,136.72842407226562
2021-09-28,41034.54296875,131.53721618652344
2021-09-29,41564.36328125,135.35145568847656
2021-09-30,43790.89453125,141.0690460205078
2021-10-01,48116.94140625,161.682373046875
2021-10-02,47711.48828125,169.093017578125
2021-10-03,48199.953125,172.5891571044922
2021-10-04,49112.90234375,166.73191833496094
2021-10-05,51514.8125,164.11582946777344
2021-10-06,55361.44921875,154.1077423095703
2021-10-07,53805.984375,154.28118896484375
2021-10-08,53967.84765625,158.94920349121094
2021-10-09,54968.22265625,156.82583618164062
2021-10-10,54771.578125,148.0487060546875
2021-10-11,57484.7890625,144.85813903808594
2021-10-12,56041.05859375,152.73712158203125
2021-10-13,57401.09765625,148.17604064941406
2021-10-14,57321.5234375,149.75680541992188
2021-10-15,61593.94921875,162.59620666503906
2021-10-16,60892.1796875,157.538818359375
2021-10-17,61553.6171875,159.74380493164062
2021-10-18,62026.078125,157.2312774658203
2021-10-19,64261.9921875,156.01702880859375
2021-10-20,65992.8359375,175.94686889648438
2021-10-21,62210.171875,190.3184356689453
2021-10-22,60692.265625,196.43153381347656
2021-10-23,61393.6171875,197.703857421875
2021-10-24,60930.8359375,202.3619842529297
2021-10-25,63039.82421875,210.1042938232422
2021-10-26,60363.79296875,199.8072509765625
2021-10-27,58482.38671875,183.77459716796875
2021-10-28,60622.13671875,194.86398315429688
2021-10-29,62227.96484375,200.18275451660156
2021-10-30,61888.83203125,195.4160614013672
2021-10-31,61318.95703125,202.4210205078125
2021-11-01,61004.40625,203.5450897216797
2021-11-02,63226.40234375,220.23959350585938
2021-11-03,62970.046875,242.89881896972656
2021-11-04,61452.23046875,247.3877716064453
2021-11-05,61125.67578125,236.47433471679688
2021-11-06,61527.48046875,258.934326171875
2021-11-07,63326.98828125,249.823486328125
2021-11-08,67566.828125,248.46717834472656
2021-11-09,66971.828125,239.213134765625
2021-11-10,64995.23046875,233.77952575683594
2021-11-11,64949.9609375,234.24075317382812
2021-11-12,64155.94140625,228.50209045410156
2021-11-13,64469.52734375,241.8250274658203
2021-11-14,65466.83984375,238.42552185058594
2021-11-15,63557.87109375,237.55360412597656
2021-11-16,60161.24609375,219.23902893066406
2021-11-17,60368.01171875,218.71524047851562
2021-11-18,56942.13671875,195.48741149902344
2021-11-19,58119.578125,215.28001403808594
2021-11-20,59697.1953125,218.01527404785156
2021-11-21,58730.4765625,231.28262329101562
2021-11-22,56289.2890625,215.73727416992188
2021-11-23,57569.07421875,221.83689880371094
2021-11-24,56280.42578125,214.92153930664062
2021-11-25,57274.6796875,206.25299072265625
2021-11-26,53569.765625,191.51174926757812
2021-11-27,54815.078125,193.10215759277344
2021-11-28,57248.45703125,200.67665100097656
2021-11-29,57806.56640625,204.31936645507812
2021-11-30,57005.42578125,208.67098999023438
2021-12-01,57229.828125,229.7992401123047
2021-12-02,56477.81640625,233.9930419921875
2021-12-03,53598.24609375,211.22439575195312
2021-12-04,49200.703125,201.1248321533203
2021-12-05,49368.84765625,196.1682586669922
2021-12-06,50582.625,194.19921875
2021-12-07,50700.0859375,190.59690856933594
2021-12-08,50504.796875,194.6217041015625
2021-12-09,47672.12109375,181.17808532714844
2021-12-10,47243.3046875,167.954833984375
2021-12-11,49362.5078125,171.94949340820312
2021-12-12,50098.3359375,173.43167114257812
2021-12-13,46737.48046875,155.2130584716797
2021-12-14,46612.6328125,153.34144592285156
2021-12-15,48896.72265625,178.34078979492188
2021-12-16,47665.42578125,176.9546661376953
2021-12-17,46202.14453125,175.5032958984375
2021-12-18,46848.77734375,182.8351287841797
2021-12-19,46707.015625,180.09805297851562
2021-12-20,46880.27734375,173.67178344726562
2021-12-21,48936.61328125,180.09254455566406
2021-12-22,48628.51171875,178.5971221923828
2021-12-23,50784.5390625,190.03631591796875
2021-12-24,50822.1953125,190.273193359375
2021-12-25,50429.859375,193.1209259033203
2021-12-26,50809.515625,198.000732421875
2021-12-27,50640.41796875,195.42950439453125
2021-12-28,47588.85546875,177.42562866210938
2021-12-29,46444.7109375,170.65756225585938
2021-12-30,47178.125,172.75119018554688
2021-12-31,46306.4453125,170.299072265625
2022-01-01,47686.8125,178.5179443359375
2022-01-02,47345.21875,176.38284301757812
2022-01-03,46458.1171875,170.29774475097656
2022-01-04,45897.57421875,167.93890380859375
2022-01-05,43569.00390625,155.0997314453125
2022-01-06,43160.9296875,150.4313507080078
2022-01-07,41557.90234375,136.40281677246094
2022-01-08,41733.94140625,142.51345825195312
2022-01-09,41911.6015625,140.83900451660156
2022-01-10,41821.26171875,135.95494079589844
2022-01-11,42735.85546875,140.18385314941406
2022-01-12,43949.1015625,151.70310974121094
2022-01-13,42591.5703125,146.01004028320312
2022-01-14,43099.69921875,146.15902709960938
2022-01-15,43177.3984375,147.80117797851562
2022-01-16,43113.87890625,147.8565216064453
2022-01-17,42250.55078125,139.92601013183594
2022-01-18,42375.6328125,141.58718872070312
2022-01-19,41744.328125,135.79238891601562
2022-01-20,40680.41796875,127.20528411865234
2022-01-21,36457.31640625,111.96605682373047
2022-01-22,35030.25,94.1783676147461
2022-01-23,36276.8046875,99.5782241821289
2022-01-24,36654.328125,91.65016174316406
2022-01-25,36954.00390625,94.72035217285156
2022-01-26,36852.12109375,92.23804473876953
2022-01-27,37138.234375,89.63249206542969
2022-01-28,37784.33203125,91.31289672851562
2022-01-29,38138.1796875,96.2234878540039
2022-01-30,37917.6015625,93.29767608642578
2022-01-31,38483.125,99.73883819580078
2022-02-01,38743.2734375,109.9789810180664
2022-02-02,36952.984375,101.83760070800781
2022-02-03,37154.6015625,101.45903778076172
2022-02-04,41500.875,112.17424774169922
2022-02-05,41441.1640625,113.89430236816406
2022-02-06,42412.43359375,115.29975891113281
2022-02-07,43840.28515625,117.35514831542969
2022-02-08,44118.4453125,113.5954818725586
2022-02-09,44338.796875,114.01937866210938
2022-02-10,43565.11328125,106.20280456542969
2022-02-11,42407.9375,96.38188171386719
2022-02-12,42244.46875,95.91820526123047
2022-02-13,42197.515625,93.24410247802734
2022-02-14,42586.91796875,96.43327331542969
2022-02-15,44575.203125,104.87330627441406
2022-02-16,43961.859375,101.93289947509766
2022-02-17,40538.01171875,93.4104232788086
2022-02-18,40030.9765625,90.06546020507812
2022-02-19,40122.15625,91.49665069580078
2022-02-20,38431.37890625,90.90141296386719
2022-02-21,37075.28125,83.12316131591797
2022-02-22,38286.02734375,86.46538543701172
2022-02-23,37296.5703125,84.90278625488281
2022-02-24,38332.609375,89.19474792480469
2022-02-25,39214.21875,92.59882354736328
2022-02-26,39105.1484375,90.14156341552734
2022-02-27,37709.78515625,85.51905059814453
2022-02-28,43193.234375,99.52034759521484
2022-03-01,44354.63671875,98.65355682373047
2022-03-02,43924.1171875,100.6496353149414
2022-03-03,42451.7890625,95.53919982910156
2022-03-04,39137.60546875,88.24597930908203
2022-03-05,39400.5859375,89.64784240722656
2022-03-06,38419.984375,84.54218292236328
2022-03-07,38062.0390625,82.13006591796875
2022-03-08,38737.26953125,82.2547607421875
2022-03-09,41982.92578125,88.20206451416016
2022-03-10,39437.4609375,82.9390869140625
2022-03-11,38794.97265625,80.7449951171875
2022-03-12,38904.01171875,81.55381774902344
2022-03-13,37849.6640625,78.93607330322266
2022-03-14,39666.75390625,81.17333984375
2022-03-15,39338.78515625,82.95508575439453
2022-03-16,41143.9296875,87.90362548828125
2022-03-17,40951.37890625,87.87684631347656
2022-03-18,41801.15625,89.82203674316406
2022-03-19,42190.65234375,92.41815185546875
2022-03-20,41247.82421875,88.61486053466797
2022-03-21,41077.99609375,88.7572021484375
2022-03-22,42358.80859375,90.51296997070312
2022-03-23,42892.95703125,95.1026840209961
2022-03-24,43960.93359375,102.22369384765625
2022-03-25,44348.73046875,98.6581039428711
2022-03-26,44500.828125,101.7641830444336
2022-03-27,46820.4921875,107.08422088623047
2022-03-28,47128.00390625,106.46525573730469
2022-03-29,47465.73046875,111.71031188964844
2022-03-30,47062.6640625,120.6994857788086
2022-03-31,45538.67578125,122.66146087646484
2022-04-01,46281.64453125,134.43093872070312
2022-04-02,45868.94921875,132.19886779785156
2022-04-03,46453.56640625,136.77532958984375
2022-04-04,46622.67578125,132.41262817382812
2022-04-05,45555.9921875,126.86223602294922
2022-04-06,43206.73828125,112.88338470458984
2022-04-07,43503.84765625,118.79651641845703
2022-04-08,42287.6640625,109.8008804321289
2022-04-09,42782.13671875,112.97279357910156
2022-04-10,42207.671875,111.74243927001953
2022-04-11,39521.90234375,99.33910369873047
2022-04-12,40127.18359375,103.30638885498047
2022-04-13,41166.73046875,105.00194549560547
2022-04-14,39935.515625,100.70780181884766
2022-04-15,40553.46484375,101.30977630615234
2022-04-16,40424.484375,102.25731658935547
2022-04-17,39716.953125,100.40969848632812
2022-04-18,40826.21484375,102.15853118896484
2022-04-19,41502.75,108.58203125
2022-04-20,41374.37890625,105.49700164794922
2022-04-21,40527.36328125,101.77613830566406
2022-04-22,39740.3203125,100.61205291748047
2022-04-23,39486.73046875,100.74443817138672
2022-04-24,39469.29296875,99.23579406738281
2022-04-25,40458.30859375,101.24763488769531
2022-04-26,38117.4609375,95.78215026855469
2022-04-27,39241.12109375,98.37886810302734
2022-04-28,39773.828125,98.18572998046875
2022-04-29,38609.82421875,94.01134490966797
2022-04-30,37714.875,85.09593200683594
2022-05-01,38469.09375,89.6715087890625
2022-05-02,38529.328125,87.58101654052734
2022-05-03,37750.453125,85.84237670898438
2022-05-04,39698.37109375,92.7708511352539
2022-05-05,36575.140625,84.59602355957031
2022-05-06,36040.921875,81.76410675048828
2022-05-07,35501.953125,78.9834213256836
2022-05-08,34059.265625,75.22018432617188
2022-05-09,30296.953125,63.2696533203125
2022-05-10,31022.90625,66.76615142822266
2022-05-11,28936.35546875,50.21084976196289
2022-05-12,29047.751953125,44.683589935302734
2022-05-13,29283.103515625,48.59355163574219
2022-05-14,30101.265625,52.4172248840332
2022-05-15,31305.11328125,58.81126022338867
2022-05-16,29862.91796875,53.646461486816406
2022-05-17,30425.857421875,57.12562561035156
2022-05-18,28720.271484375,49.75621032714844
2022-05-19,30314.333984375,52.2139778137207
2022-05-20,29200.740234375,49.538509368896484
2022-05-21,29432.2265625,50.3179817199707
2022-05-22,30323.72265625,52.75518035888672
2022-05-23,29098.91015625,49.05685043334961
2022-05-24,29655.5859375,49.65333557128906
2022-05-25,29562.361328125,47.982425689697266
2022-05-26,29267.224609375,43.4912109375
2022-05-27,28627.57421875,40.981346130371094
2022-05-28,28814.900390625,44.343162536621094
2022-05-29,29445.95703125,44.90961456298828
2022-05-30,31726.390625,47.179443359375
2022-05-31,31792.310546875,45.76784133911133
2022-06-01,29799.080078125,40.26966857910156
2022-06-02,30467.48828125,40.8913459777832
2022-06-03,29704.390625,38.259220123291016
2022-06-04,29832.9140625,38.93144607543945
2022-06-05,29906.662109375,38.480533599853516
2022-06-06,31370.671875,42.43313217163086
2022-06-07,31155.478515625,39.43757247924805
2022-06-08,30214.35546875,38.84336853027344
2022-06-09,30111.998046875,39.97260665893555
2022-06-10,29083.8046875,37.08976745605469
2022-06-11,28360.810546875,33.82111740112305
2022-06-12,26762.6484375,30.743270874023438
2022-06-13,22487.388671875,28.19236183166504
2022-06-14,22206.79296875,29.714618682861328
2022-06-15,22572.83984375,34.48794174194336
2022-06-16,20381.650390625,29.989742279052734
2022-06-17,20471.482421875,30.742919921875
2022-06-18,19017.642578125,31.80793571472168
2022-06-19,20553.271484375,34.24374771118164
2022-06-20,20599.537109375,35.4171142578125
2022-06-21,20710.59765625,36.121158599853516
2022-06-22,19987.029296875,34.12163543701172
2022-06-23,21085.876953125,38.17523193359375
2022-06-24,21231.65625,42.2120475769043
2022-06-25,21502.337890625,42.33281326293945
2022-06-26,21027.294921875,39.40808868408203
2022-06-27,20735.478515625,38.45125198364258
2022-06-28,20280.634765625,35.326438903808594
2022-06-29,20104.0234375,33.8739013671875
2022-06-30,19784.7265625,33.588417053222656
2022-07-01,19269.3671875,32.803070068359375
2022-07-02,19242.255859375,33.35940933227539
2022-07-03,19297.076171875,33.38593292236328
2022-07-04,20231.26171875,36.785030364990234
2022-07-05,20190.115234375,35.39555358886719
2022-07-06,20548.24609375,37.07356262207031
2022-07-07,21637.587890625,38.518306732177734
2022-07-08,21731.1171875,38.286720275878906
2022-07-09,21592.20703125,38.07196044921875
2022-07-10,20860.44921875,36.697608947753906
2022-07-11,19970.556640625,33.463600158691406
2022-07-12,19323.9140625,32.75759506225586
2022-07-13,20212.07421875,34.91093826293945
2022-07-14,20569.919921875,37.10782241821289
2022-07-15,20836.328125,37.41592788696289
2022-07-16,21190.31640625,39.57412338256836
2022-07-17,20779.34375,38.64472198486328
2022-07-18,22485.689453125,43.746158599853516
2022-07-19,23389.43359375,44.89987564086914
2022-07-20,23231.732421875,42.09366989135742
2022-07-21,23164.62890625,43.19059371948242
2022-07-22,22714.978515625,40.61850357055664
2022-07-23,22465.478515625,40.040977478027344
2022-07-24,22609.1640625,41.00658416748047
2022-07-25,21361.701171875,36.711997985839844
2022-07-26,21239.75390625,36.190853118896484
2022-07-27,22930.548828125,40.3078498840332
2022-07-28,23843.88671875,42.84526824951172
2022-07-29,23804.6328125,41.926998138427734
2022-07-30,23656.20703125,43.755889892578125
2022-07-31,23336.896484375,42.400203704833984
2022-08-01,23314.19921875,41.78648376464844
2022-08-02,22978.1171875,39.7545051574707
2022-08-03,22846.5078125,38.54441833496094
2022-08-04,22630.95703125,38.83067321777344
2022-08-05,23289.314453125,40.561031341552734
2022-08-06,22961.279296875,40.0570068359375
